frame,particle,x,y,size,mass,raw_brightness,brightness_uncertainty,snr,diffusion_coefficient
45,14,869.4029929812162,980.4052888531438,93.44058137450449,0.17169458327975146,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
46,14,868.5789731722476,974.358080964809,93.44058137450449,0.18165383360810713,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
47,14,868.183823053721,974.6551057107837,93.44058137450449,0.3045197956334861,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
48,14,867.4539512592693,974.934544468153,93.44058137450449,0.4933625392527955,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
49,14,866.612785248615,974.5155926617086,93.44058137450449,0.10618550593361151,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
50,14,867.0200170086397,971.2205489086772,93.44058137450449,0.2840031866132422,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
51,14,861.3296716756832,971.7535043731588,93.44058137450449,0.38864464693430856,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
52,14,860.83354393558,971.9549492176313,93.44058137450449,0.27037767334871377,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
53,14,860.0362695407036,965.7806768039264,93.44058137450449,0.30395172232005135,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
54,14,857.0349763234295,963.1261779908758,93.44058137450449,0.5959881191076031,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
55,14,857.1125281012484,964.9016744948417,93.44058137450449,0.3513843899165113,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
56,14,856.5779607336286,963.7239856209184,93.44058137450449,0.3061063179564603,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
57,14,858.5482570207287,964.3092063585761,93.44058137450449,0.1382886140730763,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
58,14,858.9163378933615,967.9397200927626,93.44058137450449,0.2374835004492842,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
59,14,850.6347709867335,974.2788359671885,93.44058137450449,0.2951361230032548,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
60,14,846.8041803575298,975.8790773927966,93.44058137450449,0.20673644772343866,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
61,14,841.5462656918139,987.3821651946884,93.44058137450449,0.2434852230568519,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
62,14,834.9032164359463,982.4330860823676,93.44058137450449,0.2821611343278656,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
63,14,832.8743154774538,984.3873018495614,93.44058137450449,0.45087125015188234,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
64,14,830.6389200901839,984.7139418297488,93.44058137450449,0.214531131019175,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
65,14,834.4784382967978,980.5458028801368,93.44058137450449,0.30089744020279574,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
66,14,835.1156875280122,975.1415773817645,93.44058137450449,0.2749494199751557,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
67,14,837.4119005691913,981.650412401098,93.44058137450449,0.4058550674439635,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
68,14,840.185088030559,982.0436705362347,93.44058137450449,0.30910679878455477,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
69,14,833.8325953134009,987.3909176407938,93.44058137450449,0.1355973959373843,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
70,14,832.9366059377808,985.7232260514642,93.44058137450449,0.3037919132834338,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
71,14,832.9077531285649,983.5820255729315,93.44058137450449,0.25780650986963544,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
72,14,834.6542345102682,983.3719764040057,93.44058137450449,0.3290748047600918,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
73,14,837.562483080212,988.4203542999511,93.44058137450449,0.26344491363822325,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
74,14,835.4858149302436,990.7052539785494,93.44058137450449,0.1723195600050748,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
75,14,834.633749417908,986.3108688120791,93.44058137450449,0.24009211434137026,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
76,14,837.3635325864129,983.2399739954186,93.44058137450449,0.40232937468913654,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
77,14,836.8958539080683,988.9430404131057,93.44058137450449,0.4489312882420045,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
78,14,836.6455449835219,986.204484303525,93.44058137450449,0.1721928999959202,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
79,14,831.6058500232283,995.4157649802733,93.44058137450449,0.18670275253306406,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
80,14,832.5642753852007,989.8655549152836,93.44058137450449,0.18795852941237323,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
81,14,827.8802781650767,993.0339405777771,93.44058137450449,0.48966209459349697,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
82,14,825.251708619447,987.842449613316,93.44058137450449,0.1176508767438581,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
83,14,827.0460245654638,988.881240814413,93.44058137450449,0.26798407533397545,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
84,14,827.9158773139375,987.2688293378468,93.44058137450449,0.44587270295419273,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
85,14,827.6890768618144,995.871332154412,93.44058137450449,0.23023877687296931,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
86,14,826.837376093807,998.6148726849635,93.44058137450449,0.18075884493284827,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
87,14,827.6709735298982,996.673367068664,93.44058137450449,0.25553064851869456,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
88,14,826.4970481167601,996.96438014973,93.44058137450449,0.43905228622698367,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
89,14,814.829832197801,1000.8374644333237,93.44058137450449,0.485754234832537,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
90,14,811.5336173773117,1000.1290084119859,93.44058137450449,0.16822150859390939,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
91,14,814.1623842415075,994.7424552652188,93.44058137450449,0.33331715957942337,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
92,14,809.5187081069201,990.8981985296705,93.44058137450449,0.06742194159589304,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
93,14,808.2801825434261,982.2731852111361,93.44058137450449,0.46152723540786456,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
94,14,800.8137023926224,982.8677598037044,93.44058137450449,0.18049659588495764,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
95,14,801.57062174963,982.1390214759898,93.44058137450449,0.18410965017939834,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
96,14,810.646982661029,982.6243766245939,93.44058137450449,0.1929046683461112,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
97,14,814.0766213300292,984.9595094661455,93.44058137450449,0.18406058962214325,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
98,14,812.1335947314323,972.12808857798,93.44058137450449,0.146196432115697,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
99,14,807.177924052204,972.9720377173801,93.44058137450449,0.1780789431547246,4.271743999015484e-22,0.1079810703047641,2.386061914175411,4.674244622243934e-12
0,15,11.962989896639248,868.3033010999275,88.28429207454488,0.09805922074535078,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
1,15,14.964721378786528,868.9725825422952,88.28429207454488,0.2125550681523833,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
2,15,22.579306605091666,870.984000525919,88.28429207454488,0.1455953780446,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
3,15,17.495059858953823,871.5663446010063,88.28429207454488,0.2442030958697257,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
4,15,15.307699874880761,870.4456515949946,88.28429207454488,0.0913852987574094,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
5,15,18.48807456032921,874.743340548105,88.28429207454488,0.28775674189584444,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
6,15,21.816688247429482,876.9945207432613,88.28429207454488,0.16083138501937297,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
7,15,22.32922725625663,877.8577418883641,88.28429207454488,0.28583869353420127,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
8,15,19.254595318446604,873.9481723946385,88.28429207454488,0.1701803166391265,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
9,15,20.731591220998418,881.9111725122741,88.28429207454488,0.2716517943563491,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
10,15,17.13858427582389,890.0446357764187,88.28429207454488,0.05130679261493229,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
11,15,27.785430148444163,891.5920963843458,88.28429207454488,0.24079037641616086,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
12,15,28.75989294050859,892.7367817417947,88.28429207454488,0.07250172523600537,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
13,15,32.44431579300433,891.2574058141158,88.28429207454488,0.23242384264717086,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
14,15,32.221192440525776,896.5683409872478,88.28429207454488,0.2227927730568025,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
15,15,28.259979048376145,894.2223734446046,88.28429207454488,0.12305112304765183,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
16,15,30.72947056303426,899.5277420484066,88.28429207454488,0.06485373065713512,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
17,15,30.480428904421778,902.4414244249426,88.28429207454488,0.347418189724901,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
18,15,28.39942088184736,906.0939281811462,88.28429207454488,0.01,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
19,15,16.577763387387556,905.763480934614,88.28429207454488,0.16739793980355674,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
20,15,20.123443716584635,909.116615157395,88.28429207454488,0.09743702976457116,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
21,15,17.195932546197906,901.9800876174716,88.28429207454488,0.1148753571711506,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
22,15,19.62332157363576,907.5566645752583,88.28429207454488,0.010936560886580238,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
23,15,20.966209369305478,906.0887081088857,88.28429207454488,0.06089984668879249,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
24,15,26.83594334296299,901.9176663556293,88.28429207454488,0.17833731290183868,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
25,15,29.677285700054355,901.2746125075495,88.28429207454488,0.09793348763611087,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
26,15,37.11906471075054,905.560299037082,88.28429207454488,0.14589866523360068,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
27,15,41.0622218934332,902.714905598782,88.28429207454488,0.13454217956937986,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
28,15,42.71325521559644,906.187125035274,88.28429207454488,0.01,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
29,15,49.30746760429491,911.3030391207013,88.28429207454488,0.08685573445414577,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
30,15,48.60605058675527,911.1685807152346,88.28429207454488,0.20878868741680057,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
31,15,53.81573061192759,912.2967298314759,88.28429207454488,0.11438589354069457,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
32,15,62.062443284831794,913.9224322759417,88.28429207454488,0.1339477998590044,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
33,15,61.8531820388467,918.792210868775,88.28429207454488,0.14865764344829394,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
34,15,57.76828936127843,920.3989060648413,88.28429207454488,0.15175066566695442,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
35,15,66.12103020445744,921.6770924492401,88.28429207454488,0.3143171182806481,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
36,15,67.76497607187517,924.3257118041876,88.28429207454488,0.0442873815384687,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
37,15,74.32470510477425,924.0739134461232,88.28429207454488,0.24629497676931283,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
38,15,76.93675137424579,923.4483492501348,88.28429207454488,0.24109230664985123,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
39,15,75.25686061552923,926.8225392639375,88.28429207454488,0.08503158206201511,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
40,15,76.62160178715828,920.8028434705162,88.28429207454488,0.2474697591831606,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
41,15,82.27395111051794,917.7083215010734,88.28429207454488,0.01,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
42,15,68.49871595843618,919.2196065433916,88.28429207454488,0.01,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
43,15,68.95696515749418,916.7532518406286,88.28429207454488,0.01,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
44,15,65.48453157115964,921.0382653671138,88.28429207454488,0.14212810993593059,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
45,15,65.89632730031859,906.9402217538998,88.28429207454488,0.16045107552565172,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
46,15,63.31169401771503,905.8829719942694,88.28429207454488,0.011541940610494988,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
47,15,66.42429710248966,902.0908283513554,88.28429207454488,0.08136256863242049,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
48,15,69.30921608987249,890.5137779525643,88.28429207454488,0.25858837406085106,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
49,15,69.39555712899696,888.1444137630567,88.28429207454488,0.1856893330286264,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
50,15,67.15960771316887,898.1852945561667,88.28429207454488,0.17548968212233634,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
51,15,66.68359547680879,903.613282765429,88.28429207454488,0.04041405119246795,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
52,15,67.6345757701733,901.670240131163,88.28429207454488,0.042749722588076716,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
53,15,75.65735766681907,893.1694203735661,88.28429207454488,0.09759825020968235,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
54,15,76.61230395329416,882.4436008630969,88.28429207454488,0.16587479675766384,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
55,15,75.78367138678905,884.8956570700423,88.28429207454488,0.11307183768359333,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
56,15,78.73659327361696,885.0492582302708,88.28429207454488,0.050475458140154014,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
57,15,81.39143210655087,881.0333772031144,88.28429207454488,0.04496653330050064,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
58,15,88.44778724263698,881.0406829317202,88.28429207454488,0.2242534807682534,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
59,15,93.59072580053477,870.9994085429054,88.28429207454488,0.17955371985707513,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
60,15,88.4086626117125,867.2518516637863,88.28429207454488,0.10228424699480076,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
61,15,93.01646829822305,866.6732770864339,88.28429207454488,0.17583106166563767,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
62,15,92.55743820072287,871.3071012995321,88.28429207454488,0.14834246817806185,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
63,15,93.57795688770496,864.6743359477244,88.28429207454488,0.17573443308118852,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
64,15,90.2956781547134,860.6198775941508,88.28429207454488,0.13910914316778258,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
65,15,84.8451967961929,859.5856787202313,88.28429207454488,0.18650968319376404,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
66,15,80.01303946829563,857.51860357572,88.28429207454488,0.08723032387477861,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
67,15,82.09356691541366,854.5213833083011,88.28429207454488,0.052099252481291325,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
68,15,87.66404349748784,851.891127569327,88.28429207454488,0.11005545703312203,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
69,15,86.56027796409224,853.1003100914736,88.28429207454488,0.1566962006757371,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
70,15,85.2219734296866,854.9232981110758,88.28429207454488,0.08447502006823498,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
71,15,84.9611233160953,847.8172598353411,88.28429207454488,0.21975197058502724,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
72,15,84.58550590662257,850.7677673395904,88.28429207454488,0.1709546843164508,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
73,15,92.13674960688132,850.9402211045287,88.28429207454488,0.3425868018051345,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
74,15,90.5544713830376,852.1972577033366,88.28429207454488,0.01,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
75,15,90.63584218134814,848.217509632848,88.28429207454488,0.1328871803912848,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
76,15,89.30466731200853,850.467482930413,88.28429207454488,0.1227395365213208,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
77,15,86.18859286177447,850.0944997430939,88.28429207454488,0.0771703448962061,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
78,15,90.04706168195625,847.5713025175942,88.28429207454488,0.01,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
79,15,95.3093648820317,843.9528135888866,88.28429207454488,0.15487137749606872,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
80,15,98.60237600235475,841.8921747158116,88.28429207454488,0.18803569557940786,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
81,15,97.8083243048996,846.5625834576019,88.28429207454488,0.12550799916916025,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
82,15,94.39579393857535,850.0332711538471,88.28429207454488,0.01,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
83,15,92.79883150833078,841.7359614076853,88.28429207454488,0.27088924141914594,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
84,15,92.49160449589863,844.5070277980878,88.28429207454488,0.2943443507250306,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
85,15,92.24413895953737,844.3837736832133,88.28429207454488,0.10663149719481341,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
86,15,97.64558770533898,839.8315085266065,88.28429207454488,0.06551558577278468,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
87,15,96.09044073572232,838.7562066066857,88.28429207454488,0.05713260656959401,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
88,15,91.12849442233,835.068233883455,88.28429207454488,0.028346217581556588,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
89,15,88.84773635133416,831.8906481435927,88.28429207454488,0.1685492930417292,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
90,15,88.61730264342906,828.4493952583597,88.28429207454488,0.09164770277266027,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
91,15,87.45223324252049,828.8560405856904,88.28429207454488,0.08398780556030609,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
92,15,81.45753223551951,825.290750672631,88.28429207454488,0.2155433355900852,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
93,15,81.56155650093552,829.8279511551964,88.28429207454488,0.08216428881541854,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
94,15,77.4605855692315,830.6527175808235,88.28429207454488,0.1622584505954283,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
95,15,75.90554783341096,835.132269014403,88.28429207454488,0.059774651020028574,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
96,15,78.53217707285569,832.26897017996,88.28429207454488,0.27486034842127705,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
97,15,74.03637749838194,830.5123913412549,88.28429207454488,0.18045085004146588,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
98,15,78.75783176433971,834.8488013496799,88.28429207454488,0.19866036123411768,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
99,15,77.21434482918629,838.0319992387203,88.28429207454488,0.1262398916747145,3.602872878094518e-22,0.09637961526146366,1.5493495413461378,4.947246273667035e-12
0,16,1235.3118826529362,427.67785881875665,99.04565202842562,0.2618836306638672,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
1,16,1241.1599623001607,428.71244803421587,99.04565202842562,0.5634236489437294,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
2,16,1241.5641115844599,429.1744992969779,99.04565202842562,0.4970535421927549,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
3,16,1236.7643446360614,432.529530147795,99.04565202842562,0.4822710319416253,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
4,16,1234.1711235872579,425.7329608191498,99.04565202842562,0.5310639857273464,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
5,16,1231.2939632861123,423.6846691087271,99.04565202842562,0.6367850117278807,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
6,16,1236.2305373125037,419.28898082858734,99.04565202842562,0.29574949280287094,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
7,16,1235.5615057303066,416.5682395762954,99.04565202842562,0.3945959209005842,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
8,16,1242.7104076753221,416.4804242039098,99.04565202842562,0.29265142060682325,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
9,16,1242.2942291691086,421.401067352206,99.04565202842562,0.6239399675573098,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
10,16,1246.8922528466242,415.49125808577463,99.04565202842562,0.4081371087143546,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
11,16,1249.01867041895,418.55363948061773,99.04565202842562,0.4754858114268707,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
12,16,1248.8889732256546,419.10061676041033,99.04565202842562,0.2736792250417331,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
13,16,1250.4776171424382,416.9868118405545,99.04565202842562,0.1933707569329263,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
14,16,1253.0322585717363,414.157693374683,99.04565202842562,0.4158506232443329,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
15,16,1253.2911982514538,406.71396213431575,99.04565202842562,0.4636829563723469,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
16,16,1250.391981599806,404.2446650822868,99.04565202842562,0.5811844336036993,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
17,16,1250.3211152544382,400.2598409115636,99.04565202842562,0.44494829213576986,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
18,16,1249.4776587706424,392.559962835263,99.04565202842562,0.3147647001590079,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
19,16,1248.2461203845423,393.7596160156438,99.04565202842562,0.5644188557236445,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
20,16,1251.8629996722404,396.19394482992254,99.04565202842562,0.4315888306893607,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
21,16,1254.89627872379,394.5858810155526,99.04565202842562,0.4341144559771195,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
22,16,1258.276904108026,395.56281801779465,99.04565202842562,0.3029808510570341,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
23,16,1249.2074568416335,397.5673952692483,99.04565202842562,0.5717069701665795,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
24,16,1249.5052443568156,398.5314979204905,99.04565202842562,0.3049196963907508,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
25,16,1246.2903828312603,400.23253641329063,99.04565202842562,0.22259809460966332,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
26,16,1249.4468337942062,399.1931194344128,99.04565202842562,0.28824271181959576,5.087505225991774e-22,0.1362462902510002,2.860717940319801,4.4097254755188545e-12
